TotalCount,Hosp_ID,Hosp_Name,Special_Type,Special_Name,Regist_Fee,EM_Regist_Fee,Fee_Remark,Address,Tel_Area,Tel_Num,Stars,Comments
1733,3501110231,康育診所,4,診所,150,\N,\N,臺北市內湖區成功路3段189號2樓,2,27909134,4.4,26
1734,3501110268,振興內兒科診所,4,診所,150,\N,"部分負擔50 元,掛號時總共 收 200 元",臺北市內湖區成功路3段193號,2,27906179,4.8,18
1735,3501112299,洪永祥診所,4,診所,100,\N,\N,臺北市內湖區成功路3段6巷1號、1號2樓,2,87917601,3.6,10
1736,3501113303,內湖大學眼科診所,4,診所,150,\N,特殊對象掛號費優免請洽櫃台,臺北市內湖區成功路4段139號,2,27951001,4.4,607
1737,3701112775,品牙醫診所,4,診所,100,\N,\N,臺北市內湖區成功路4段175號,2,27906882,4.6,221
1738,3501110508,達美皮膚專科診所,4,診所,250,250,預約掛號150元,臺北市內湖區成功路4段220號1樓2樓,2,27920218,2.9,65
1739,3501113456,杜耳鼻喉科診所,4,診所,150,\N,\N,臺北市內湖區成功路4段222號,2,27906738,4.8,32
1740,3501112520,顏鳳麟婦產科診所,4,診所,150,\N,\N,臺北市內湖區成功路4段28號2樓,2,87929756,2.9,17
1741,3501110688,成功眼科診所,4,診所,100,200,\N,臺北市內湖區成功路4段28號4樓之2,2,27933544,2.9,37
1742,3701113101,新東京牙醫診所,4,診所,\N,\N,\N,臺北市內湖區成功路4段2號2樓,2,25113326,4.9,166
1743,3501112762,麗心診所,4,診所,150,\N,國定假日可來電27944939詢問，或至<麗心診所>官網查詢,臺北市內湖區成功路4段2號3樓6號3樓,2,27944939,3.2,116
1744,3801112071,善品中醫診所,4,診所,150,\N,150,臺北市內湖區成功路4段30巷22號1樓,2,87926922,4.6,21
1745,3501114006,湖欣診所,4,診所,120,\N,\N,臺北市內湖區成功路4段327號,2,27918350,4.4,30
1746,3701110164,大湖牙醫診所,4,診所,\N,\N,\N,臺北市內湖區成功路4段334號,2,27933781,3.4,34
1747,3801111903,文華內湖中醫診所,4,診所,100,\N,\N,臺北市內湖區成功路4段338號,2,27929233,4.1,23
1748,3701112622,康民牙醫診所,4,診所,100,\N,\N,臺北市內湖區成功路4段339號,2,26318855,3.2,47
1749,3701112686,維悅牙醫診所,4,診所,100,\N,\N,臺北市內湖區成功路4段358號1樓、2樓,2,27965846,4.3,44
1750,3501113714,大湖診所,4,診所,180,\N,掛號費130+部份負擔50元,臺北市內湖區成功路4段366號,2,27906002,4.5,57
1751,3501110802,德文復健科診所,4,診所,100,\N,\N,臺北市內湖區成功路4段36號2樓,2,27943684,4,11
1752,3701110155,信光牙醫診所,4,診所,50,200,\N,臺北市內湖區成功路4段42號2樓,2,27906989,4.2,9
1753,3501111005,吳振光眼科診所,4,診所,100,\N,\N,臺北市內湖區成功路4段42號3樓5樓,2,27925399,4.4,157
1754,3701110280,元亨牙醫診所,4,診所,150,\N,\N,臺北市內湖區成功路4段43號2樓、45號2樓、41巷2號2樓,2,27926671,4.8,335
1755,3501114284,艾菲爾全方位健康診所,4,診所,150,\N,\N,臺北市內湖區成功路4段47號2樓,2,27940536,5,7
1756,3701112953,象阿姨牙科診所,4,診所,150,\N,\N,臺北市內湖區成功路4段51號2樓,2,27942132,3.8,24
1757,3501110937,鴻文婦產科診所,4,診所,100,\N,\N,臺北市內湖區成功路4段52號2樓,2,27945909,2.9,38
1758,3501110982,馬思特診所,4,診所,150,\N,\N,臺北市內湖區成功路4段53號1樓,2,27925994,4.1,20
1759,3801111681,和慶中醫診所,4,診所,\N,\N,\N,臺北市內湖區成功路4段58號2樓,2,87919869,4,4
1760,3501112971,湖光皮膚專科診所,4,診所,150,\N,\N,臺北市內湖區成功路4段59之1號3樓,2,27927102,3.2,81
1761,3701110753,宏欣牙醫診所,4,診所,\N,\N,\N,臺北市內湖區成功路4段59號2樓3樓,2,27952674,4.3,26
1762,3501112904,成安耳鼻喉科診所,4,診所,150,\N,"平日看)8:30-12,3-6,6:30-9:30(二,四)午休診(六)9-12:30,疫情間星期六晚6:30-9:30休診",臺北市內湖區成功路4段61巷10號,2,27935940,4.2,66
1763,3701112453,丞康牙醫診所,4,診所,100,\N,上午預約看診,臺北市內湖區成功路4段61巷13號1樓,2,27945938,2.9,12
1764,3701110851,傑出牙醫診所,4,診所,150,\N,\N,臺北市內湖區成功路4段61巷21號Ｂ1、1樓,2,27912551,4.7,276
1765,3501112860,林孟勳診所,4,診所,150,\N,\N,臺北市內湖區成功路4段61巷32弄2號1樓,2,87920955,3.8,35
1766,3801110200,蘇中醫診所,4,診所,100,\N,\N,臺北市內湖區成功路5段20號,2,27929890,4.6,22
1767,3501112851,日新診所,4,診所,100,\N,\N,臺北市內湖區成功路5段446號1樓,2,26342743,4.8,16
1768,3501112477,弘康復健科診所,4,診所,100,\N,\N,臺北市內湖區成功路5段81號1樓,2,26338469,4.2,101
1769,3701112382,瑞光牙醫診所,4,診所,\N,\N,\N,臺北市內湖區江南街102號1樓,2,27992015,4.3,39
1770,3801112008,恩光中醫診所,4,診所,100,\N,\N,臺北市內湖區江南街15號,2,87977598,4.9,60
1771,3801111921,双湖中醫診所,4,診所,100,\N,\N,臺北市內湖區江南街18號,2,87519580,4.5,27
1772,3701112560,華倫牙醫診所,4,診所,50,\N,\N,臺北市內湖區江南街65巷10號1樓,2,26575466,3,4
1773,3501112913,薈安診所,4,診所,100,\N,\N,臺北市內湖區江南街6號,2,26578803,4.9,39
1774,3501114328,瑞康診所,4,診所,150,\N,\N,臺北市內湖區江南街96巷3號,2,26599691,4,43
1775,3501114186,小禾馨民權小兒專科診所,4,診所,250,600,\N,臺北市內湖區行忠路191號,2,27910233,3.6,72
1776,3501114257,禾馨眼科診所,4,診所,250,600,\N,臺北市內湖區行忠路195號、195號2樓,2,23110353,3.6,72
1777,3701113129,皇齊牙醫診所,4,診所,100,\N,\N,臺北市內湖區行善路391號（1、2樓）,2,27935227,5,769
1778,3501113910,永長欣診所,4,診所,150,\N,\N,臺北市內湖區行善路397號2樓,2,87925651,5,8
1779,3801112080,信任中醫診所,4,診所,150,\N,\N,臺北市內湖區東湖路106巷14號1樓,2,26308988,5,5
1780,3501114097,林威廷身心精神科診所,4,診所,150,\N,\N,臺北市內湖區東湖路10號,2,26308128,3.9,39
1781,3501113581,富康復健科診所,4,診所,100,\N,\N,臺北市內湖區東湖路113巷15號,2,26307733,4.1,53
1782,3701112177,文德牙醫診所,4,診所,100,\N,65歲老人及低收入戶50元,臺北市內湖區東湖路113巷66號地下室,2,26318098,2.1,20
1783,3501113232,東湖骨外科診所,4,診所,100,150,"復健部分榮民,福保及65歲免收掛號費",臺北市內湖區東湖路119巷49弄22號,2,26315153,3,8
1784,3501110286,丁大元診所,4,診所,150,\N,\N,臺北市內湖區東湖路119巷49弄4號1樓,2,26331010,5,12
1785,3801111841,麗馨中醫診所,4,診所,150,\N,\N,臺北市內湖區東湖路120號2樓,2,26331255,4,67
1786,3701113138,舒美牙醫診所,4,診所,200,\N,掛號費150  健保自付額50,臺北市內湖區東湖路122號2樓,2,26330161,4.9,115
1787,3501111069,藍曾小兒科診所,4,診所,150,\N,即日起至11月30日止，下午診休診，AM8:00~11:45，PM6:00~8:15,臺北市內湖區東湖路132號,2,26335225,4.2,34
1788,3501112655,東湖眼科診所,4,診所,150,\N,\N,臺北市內湖區東湖路137號,2,26336728,3,69
1789,3501110811,謝小兒科診所,4,診所,150,\N,\N,臺北市內湖區東湖路147號2樓,2,26334535,4.1,30
1790,3501112771,東湖謝耳鼻喉科診所,4,診所,150,\N,"殘障,福保,65歲以上長者;榮民掛號費100元.",臺北市內湖區東湖路148號,2,26332605,3.6,49
1791,3501112897,東湖皮膚專科診所,4,診所,150,\N,65歲以上年長者、身心障礙者及福保患者掛號費100元。,臺北市內湖區東湖路153號,2,26305270,3,133
1792,3501112735,大愛眼科診所,4,診所,150,\N,\N,臺北市內湖區東湖路15號1樓,2,26312338,4,173
1793,3701111009,漢翎牙醫診所,4,診所,150,\N,70歲以上,臺北市內湖區東湖路16巷4號1樓,2,26312905,3.6,36
1794,3801111510,璟榮中醫診所,4,診所,100,\N,\N,臺北市內湖區東湖路43巷31號1樓,2,26320077,4.7,116
1795,3701112293,亞卓牙醫診所,4,診所,100,\N,榮民及福保收50元,臺北市內湖區東湖路43巷32弄1號1樓、2號1樓,2,26335511,3.4,57
1796,3501113858,詠盛診所,4,診所,150,\N,國定假日不休診,臺北市內湖區東湖路43巷3號,2,26318758,4.4,31
1797,3501110026,東湖內兒科診所,4,診所,150,250,\N,臺北市內湖區東湖路4號,2,26310709,4.4,37
1798,3501110311,徐醫師診所,4,診所,100,\N,"9/18,9/20,,9/21有看診早上下午晚上",臺北市內湖區東湖路53號,2,26336616,2.4,5
1799,3801111798,龍門中醫診所,4,診所,100,\N,\N,臺北市內湖區東湖路57號、59號,2,26312869,4.6,11
1800,3501110473,鍾兆智婦產科診所,4,診所,150,\N,\N,臺北市內湖區東湖路65號1樓、2樓、地下室,2,26333356,2.4,38
1801,3701110226,北一牙醫診所,4,診所,100,\N,\N,臺北市內湖區東湖路88號2樓,2,26310487,4.2,71
1802,3501110679,施耳鼻喉科診所,4,診所,150,\N,\N,臺北市內湖區東湖路90號2樓,2,26331018,4.2,32
1803,3501114300,麗康診所,4,診所,150,\N,\N,臺北市內湖區金湖路362號,2,26342296,4.7,42
1804,3701112319,京威聯合牙醫診所,4,診所,100,\N,台北市補助第三胎免收,臺北市內湖區金湖路376號1樓,2,26307566,4.6,23
1805,3501114373,展欣眼科診所,4,診所,150,\N,\N,臺北市內湖區金湖路382號（1樓）,2,26342538,4.2,74
1806,3801111850,騏安中醫診所,4,診所,150,\N,針灸第2-6次掛號費200元。,臺北市內湖區金湖路386號,2,26308591,4.1,16
1807,3701112391,仁澤牙醫診所,4,診所,150,\N,\N,臺北市內湖區金湖路403－1號,2,26329155,4.7,250
1808,3701112079,辰龍牙醫診所,4,診所,100,\N,\N,臺北市內湖區金龍路113號1樓2樓,2,27956030,4.8,264
1809,3701110913,龍昌牙醫診所,4,診所,100,\N,\N,臺北市內湖區金龍路139號,2,27906266,3.8,16
1810,3701112131,湖山牙醫診所,4,診所,100,\N,榮民及福保50元,臺北市內湖區金龍路150號1樓,2,27945945,4.2,18
1811,3701112346,德康牙醫診所,4,診所,100,\N,\N,臺北市內湖區金龍路1號2樓,2,27926363,4.6,26
1812,3801111930,允康中醫診所,4,診所,200,\N,\N,臺北市內湖區金龍路41號,2,27961818,4.2,78
1813,3501110571,劉淦華診所,4,診所,150,150,"週一到週五.早900-1200am一晚1800-2100pm,週六及國定假曰,早900-1200 am",臺北市內湖區金龍路43號1樓,2,27905374,3.9,14
1814,3501110482,雙湖診所,4,診所,150,\N,\N,臺北市內湖區金龍路49號1樓,2,27910066,4.7,22
1815,3701110833,恩光牙醫診所,4,診所,100,\N,9月敬老月台北市65歲長者免掛號費,臺北市內湖區金龍路57號1樓,2,27902590,4,37
1816,3701112444,錸雅牙醫診所,4,診所,150,\N,隔周六看診,臺北市內湖區星雲街126號,2,27929904,3.7,18
1817,3701112104,康鄰牙醫診所,4,診所,100,\N,\N,臺北市內湖區星雲街130號1樓,2,27912687,4.1,37
1818,3701110262,健恩牙醫診所,4,診所,100,\N,低收入身障及70歲以上免掛號費及部分負擔,臺北市內湖區星雲街17－2號1樓,2,27941446,3.4,10
1819,3701112757,似真牙醫診所,4,診所,150,\N,\N,臺北市內湖區洲子街151號6樓之1,2,87972210,3.4,29
1820,3501113081,哈佛眼科診所,4,診所,200,1000,\N,臺北市內湖區基湖路10巷66號1樓,2,26270707,2.3,75
1821,3701112631,庭軒牙醫診所,4,診所,150,\N,\N,臺北市內湖區康寧路1段104號1、2樓,2,27962796,4,20
1822,3501112235,康寧診所,4,診所,150,\N,\N,臺北市內湖區康寧路1段144號1樓,2,87910214,3,8
1823,3701112202,專加牙醫診所,4,診所,200,\N,\N,臺北市內湖區康寧路1段73號1樓,2,87928423,4,27
1824,3501113778,禾安耳鼻喉科診所,4,診所,150,\N,\N,臺北市內湖區康寧路1段75號,2,87918066,4.5,87
1825,3701112944,欣悅牙醫診所,4,診所,\N,\N,\N,臺北市內湖區康寧路3段159號1及2樓,2,26320777,4,80
1826,3701112668,元康牙醫診所,4,診所,100,\N,\N,臺北市內湖區康寧路3段165巷23弄3號1樓,2,26313938,4.7,290
1827,3501110455,東湖張耳鼻喉科診所,4,診所,150,\N,\N,臺北市內湖區康寧路3段169號,2,26331864,3.9,38
1828,3801111663,健崴中醫診所,4,診所,120,\N,\N,臺北市內湖區康寧路3段16巷113號,2,26306995,4.3,13
1829,3701110539,德馨牙醫診所,4,診所,100,\N,\N,臺北市內湖區康寧路3段217巷2號1樓,2,26311221,2.3,15
1830,3701113110,佳一牙醫診所,4,診所,100,\N,\N,臺北市內湖區康寧路3段23號、25號,2,26328080,4.1,98
1831,3701112248,白金牙醫診所,4,診所,150,300,\N,臺北市內湖區康寧路3段23號2樓之2,2,26308811,4.4,46
1832,3801112035,鍾醫中醫診所,4,診所,150,\N,\N,臺北市內湖區康寧路3段31號,2,26313456,5,9
1833,3501112815,魏之明小兒科診所,4,診所,200,\N,\N,臺北市內湖區康寧路3段54之6號1樓,2,26306968,3.8,92
1834,3501113036,祐生復健科診所,4,診所,150,\N,滿65歲免掛號費,臺北市內湖區康寧路3段54之7號、54之11號,2,26341998,3.3,40
1835,3701113156,年代牙醫診所,4,診所,100,\N,\N,臺北市內湖區康寧路3段56巷11號1樓,2,26308008,3.4,7
1836,3501114202,葫洲診所,4,診所,150,\N,1/1、1/2、2/27、3/1、5/1、10/9、10/11、12/31全天均正常門診,臺北市內湖區康寧路三段35、37號,2,26306606,4,48
1837,3501110777,林永正診所,4,診所,150,150,\N,臺北市內湖區康樂街130號,2,26315567,3.2,62
1838,3701110191,微笑牙醫診所,4,診所,100,\N,\N,臺北市內湖區康樂街20巷1號2樓,2,26331575,2.9,14
1839,3701110548,博雅牙醫診所,4,診所,100,\N,\N,臺北市內湖區康樂街20巷5號,2,26315885,3.2,18
1840,3701112864,金陽牙醫診所,4,診所,100,\N,\N,臺北市內湖區康樂街78號,2,26307295,4.3,154
1841,3501113410,康樂診所,4,診所,180,\N,門診：掛號費130元+部分負擔50元,臺北市內湖區康樂街80號、82號、84號,2,26308800,4.5,108
1842,3701110324,仁宏牙醫診所,4,診所,150,\N,\N,臺北市內湖區康樂街85巷4號,2,26311219,4.9,274
1843,3801111716,鴻成中醫診所,4,診所,70,\N,\N,臺北市內湖區康樂街86號,2,26308699,4.5,64
1844,3701110397,東湖牙醫診所,4,診所,100,\N,\N,臺北市內湖區康樂街89號,2,26314965,3.1,18
1845,3501114024,康研診所,4,診所,250,\N,\N,臺北市內湖區堤頂大道2段409號,2,26577257,4.7,50
1846,3701113021,怡安牙醫診所,4,診所,100,\N,\N,臺北市內湖區港華街31號,2,87510805,3.8,32
1847,3701110600,耀生牙醫診所,4,診所,100,\N,\N,臺北市內湖區港華街70號,2,27990912,\N,0
1848,3801111994,臻澄中醫診所,4,診所,150,\N,\N,臺北市內湖區港華街99號,2,87515686,4.5,19
1849,3701110093,麗正牙醫診所,4,診所,50,\N,\N,臺北市內湖區港墘路101號1樓,2,27993528,4.7,35
1850,3701112793,維晟牙醫診所,4,診所,\N,\N,\N,臺北市內湖區港墘路115號、117號,2,26574557,4.1,100
1851,3801111985,錦禾中醫診所,4,診所,100,\N,\N,臺北市內湖區港墘路121號1樓,2,87519565,4.2,67
1852,3701113012,美學地圖牙醫診所,4,診所,\N,\N,\N,臺北市內湖區港墘路19號,2,87518111,4.9,274
1853,3801110102,林德中醫診所,4,診所,100,\N,\N,臺北市內湖區港墘路23號,2,26585115,4.6,56
1854,3701110182,興雅牙醫診所,4,診所,50,\N,\N,臺北市內湖區港墘路53號,2,26572425,5,26
1855,3801111967,韻德中醫診所,4,診所,100,\N,\N,臺北市內湖區港墘路55號,2,87974032,4.7,29
1856,3501110115,王慶森診所,4,診所,100,\N,\N,臺北市內湖區港墘路65號,2,27986052,4.9,15
1857,3701112702,品潔牙醫診所,4,診所,100,\N,\N,臺北市內湖區港墘路75號,2,26272908,4.7,276
1858,3801112099,瀚威中醫診所,4,診所,200,\N,\N,臺北市內湖區新明路277號1、2樓,2,87917761,4.7,16
1859,3701110646,元德牙醫診所,4,診所,150,\N,\N,臺北市內湖區新明路366號1樓,2,27951234,3.1,19
1860,3501114042,新明診所,4,診所,150,\N,\N,臺北市內湖區新明路386號,2,87921282,4.6,54
1861,3501113358,瑞成診所,4,診所,150,\N,\N,臺北市內湖區瑞光路258巷31號7樓,2,27392029,4.5,677
1862,3501113367,瑞健診所,4,診所,150,\N,\N,臺北市內湖區瑞光路258巷37號7樓,2,27392029,\N,0
1863,3501114391,全新圓診所,4,診所,100,\N,\N,臺北市內湖區瑞光路26巷36弄2號2樓、2之1號2樓,2,27906100,3.8,4
1864,3501113572,全心圓診所,4,診所,\N,\N,無一般門診，僅提供門診洗腎。,臺北市內湖區瑞光路26巷36弄2號3樓及2之1號3樓,2,27909966,3.8,4
1865,3701112819,仁亨牙醫診所,4,診所,100,100,\N,臺北市內湖區瑞光路285號,2,26599139,4.9,62
1866,3701112471,宏瑞牙醫診所,4,診所,100,\N,\N,臺北市內湖區瑞光路286號1樓,2,87518292,3.7,36
1867,4001110018,國泰醫療財團法人內湖國泰診所,4,診所,150,\N,\N,臺北市內湖區瑞光路337號（1、2、3、4樓）,2,87972121,3.6,253
1868,3501114355,恆新復健科診所,4,診所,200,\N,\N,臺北市內湖區瑞光路337號（7樓）,2,26278666,4.3,64
1869,3701112499,德軒津牙醫診所,4,診所,\N,\N,\N,臺北市內湖區瑞光路358巷30弄2號1樓,2,87515050,4.6,22
1870,3501114122,陽光活力診所,4,診所,200,\N,\N,臺北市內湖區瑞光路500號及502號2樓,2,87973828,3.5,29
1871,3501112780,宏仁眼科診所,4,診所,100,\N,\N,臺北市內湖區環山路1段2號,2,27990361,4.5,210
1872,3501110080,陳森豊診所,4,診所,100,\N,\N,臺北市內湖區環山路1段2號1樓及2樓,2,27990361,2.7,7
1873,3701110020,一峰牙醫診所,4,診所,50,100,\N,臺北市內湖區麗山街348巷11號,2,27992316,1,1
1874,3701202694,童芯牙醫診所,4,診所,100,\N,\N,臺北市文山區久康街24巷7號1樓,2,29366707,5,87
1875,3701200716,永健牙醫診所,4,診所,50,\N,\N,臺北市文山區木柵路1段152號1樓,2,22366866,4.1,14
1876,3801201868,玉函中醫診所,4,診所,100,\N,\N,臺北市文山區木柵路1段159號,2,22365550,4.6,36
1877,3801201313,宏福中醫診所,4,診所,100,\N,\N,臺北市文山區木柵路1段182號1樓,2,29370913,4,43
1878,3701200092,北持牙醫診所,4,診所,100,\N,\N,臺北市文山區木柵路1段267號,2,29360239,3.9,54
1879,3701202194,信和牙醫診所,4,診所,100,\N,\N,臺北市文山區木柵路1段71號,2,22367038,4.1,14
1880,3701200645,頌恩牙醫診所,4,診所,50,\N,\N,臺北市文山區木柵路2段111號1樓,2,29385100,3.8,25
1881,3801200254,元昌堂中醫診所,4,診所,50,\N,\N,臺北市文山區木柵路2段127號,2,29360558,4,27
1882,3501202869,聯恩診所,4,診所,100,\N,\N,臺北市文山區木柵路2段131號,2,29367930,4.1,42
1883,3701201124,全家牙醫診所,4,診所,\N,\N,\N,臺北市文山區木柵路2段143號,2,22346393,4.1,15
1884,3701202336,生活牙醫診所,4,診所,50,50,\N,臺北市文山區木柵路2段72號,2,86617775,5,219
1885,3701202523,欣美牙醫診所,4,診所,100,\N,\N,臺北市文山區木柵路3段10號（1、2樓）,2,22343708,4.8,338
1886,3501203428,順欣診所,4,診所,100,\N,\N,臺北市文山區木柵路3段112號（實際營業地址：1層、2層）,2,29391011,3.8,58
1887,3701200047,慶聯牙醫診所,4,診所,\N,\N,\N,臺北市文山區木柵路3段136號1樓,2,29391140,4,20
1888,3701200789,文山牙醫診所,4,診所,\N,\N,\N,臺北市文山區木柵路3段37號及39號,2,29377770,3.2,62
1889,3701202550,唯芯牙醫診所,4,診所,100,200,\N,臺北市文山區木柵路3段51號、51號2樓、53號2樓,2,29390852,4.8,455
1890,3701202176,堤岸牙醫診所,4,診所,150,\N,\N,臺北市文山區木柵路4段143之1號,2,22300011,4.2,29
